customer_id,tenure_months,monthly_charges,support_tickets,contract_type,payment_method,total_charges,churn,avg_monthly_value,expected_annual_value
976,17,16.07,1,Month-to-month,Credit card,296.66,1,16.48111111111111,197.77333333333334
977,7,48.31,0,Two year,Credit card,338.49,0,42.31125,507.735
978,41,105.16,1,Month-to-month,Bank transfer,4352.34,0,103.62714285714286,1243.5257142857142
979,25,13.4,1,Month-to-month,Credit card,370.82,0,14.262307692307692,171.1476923076923
980,41,53.61,1,Two year,Credit card,2189.76,0,52.13714285714286,625.6457142857143
981,42,113.97,1,One year,Bank transfer,4795.37,0,111.52023255813953,1338.2427906976743
982,50,15.6,1,One year,Bank transfer,742.8,0,14.564705882352941,174.7764705882353
983,39,92.47,0,Month-to-month,Bank transfer,3637.01,0,90.92525,1091.103
984,47,38.34,3,Month-to-month,Credit card,1708.04,1,35.58416666666667,427.01
985,42,105.33,0,One year,Mailed check,4462.7,0,103.78372093023255,1245.4046511627905
986,47,92.07,2,Month-to-month,Credit card,4326.13,1,90.12770833333333,1081.5325
987,44,107.43,2,One year,Credit card,4702.57,1,104.50155555555556,1254.0186666666666
988,23,33.75,1,One year,Mailed check,764.62,0,31.859166666666667,382.31
989,18,68.44,0,Month-to-month,Bank transfer,1223.96,0,64.41894736842106,773.0273684210526
990,56,95.72,1,Month-to-month,Bank transfer,5425.19,0,95.17877192982455,1142.1452631578945
991,25,37.03,3,Month-to-month,Mailed check,1087.42,1,41.823846153846155,501.8861538461539
992,39,35.38,0,Month-to-month,Credit card,1440.81,0,36.02025,432.24299999999994
993,14,12.99,1,One year,Mailed check,153.59,1,10.239333333333333,122.87199999999999
994,31,115.44,3,One year,Bank transfer,3610.13,1,112.8165625,1353.79875
995,38,88.1,1,Month-to-month,Credit card,3381.47,0,86.70435897435897,1040.4523076923076
996,45,79.91,1,One year,Credit card,3549.69,1,77.16717391304348,926.0060869565218
997,38,91.84,0,Month-to-month,Credit card,3426.88,1,87.86871794871796,1054.4246153846154
998,26,68.48,2,One year,Mailed check,1777.32,0,65.82666666666667,789.9200000000001
999,69,62.37,0,Month-to-month,Credit card,4343.92,0,62.056000000000004,744.672
1000,37,59.45,1,One year,Credit card,2119.06,0,55.764736842105265,669.1768421052632
1001,58,80.45,0,One year,Bank transfer,4630.06,0,78.475593220339,941.7071186440679
1002,53,32.17,1,Month-to-month,Bank transfer,1733.64,0,32.10444444444445,385.25333333333333
1003,40,107.69,1,Month-to-month,Credit card,4309.69,1,105.11439024390243,1261.3726829268292
1004,63,99.29,0,Two year,Mailed check,6326.08,1,98.845,1186.1399999999999
1005,10,48.45,0,Month-to-month,Bank transfer,413.93,0,37.63,451.56000000000006
1006,66,73.65,0,One year,Mailed check,4978.51,0,74.30611940298508,891.6734328358209
1007,61,25.51,0,Two year,Credit card,1479.21,0,23.858225806451614,286.29870967741937
1008,36,116.96,1,Two year,Credit card,4109.1,0,111.05675675675677,1332.6810810810812
1009,53,109.32,2,Month-to-month,Bank transfer,5791.01,1,107.24092592592594,1286.8911111111113
1010,37,111.41,2,One year,Credit card,4065.45,0,106.98552631578947,1283.8263157894737
1011,20,46.54,0,Two year,Bank transfer,928.86,0,44.23142857142857,530.7771428571428
1012,57,28.6,1,Month-to-month,Credit card,1626.51,1,28.043275862068967,336.5193103448276
1013,18,33.29,1,Month-to-month,Bank transfer,589.43,0,31.022631578947365,372.27157894736837
1014,23,19.9,1,Month-to-month,Mailed check,415.58,0,17.315833333333334,207.79000000000002
1015,37,23.21,1,One year,Mailed check,880.4,0,23.16842105263158,278.021052631579
1016,60,17.84,1,Month-to-month,Mailed check,1054.53,1,17.28737704918033,207.44852459016394
1017,28,118.88,0,Month-to-month,Mailed check,3383.82,0,116.68344827586208,1400.201379310345
1018,36,18.15,4,Month-to-month,Credit card,644.38,0,17.415675675675676,208.98810810810812
1019,3,24.58,1,One year,Credit card,25.51,0,6.3775,76.53
1020,9,101.0,1,Month-to-month,Mailed check,824.61,0,82.461,989.5319999999999
1021,4,73.83,2,Two year,Mailed check,286.71,0,57.342,688.104
1022,6,95.19,2,One year,Mailed check,507.68,0,72.52571428571429,870.3085714285714
1023,62,79.4,0,Two year,Bank transfer,4855.3,0,77.06825396825397,924.8190476190476
1024,60,107.04,0,Two year,Credit card,6448.77,0,105.71754098360657,1268.6104918032788
1025,59,80.23,2,Month-to-month,Mailed check,4644.69,0,77.41149999999999,928.9379999999999
1026,4,67.43,1,One year,Mailed check,340.33,0,68.066,816.792
1027,6,88.4,1,Month-to-month,Bank transfer,538.39,1,76.91285714285713,922.9542857142856
1028,20,59.21,2,Two year,Mailed check,1182.01,0,56.28619047619048,675.4342857142857
1029,41,48.07,0,Month-to-month,Bank transfer,1919.13,1,45.69357142857143,548.3228571428572
1030,24,61.44,3,One year,Mailed check,1512.78,0,60.5112,726.1344
1031,35,28.67,1,One year,Credit card,1003.3,0,27.869444444444444,334.43333333333334
1032,13,97.62,1,Month-to-month,Mailed check,1234.76,0,88.19714285714285,1058.3657142857141
1033,52,38.68,1,One year,Credit card,2021.35,0,38.138679245283015,457.6641509433962
1034,23,26.89,0,Month-to-month,Credit card,534.33,0,22.26375,267.165
1035,5,37.1,1,Month-to-month,Credit card,103.73,1,17.288333333333334,207.46
1036,53,102.63,2,Month-to-month,Bank transfer,5383.38,0,99.69222222222223,1196.3066666666668
1037,65,46.32,0,Month-to-month,Credit card,3028.28,1,45.8830303030303,550.5963636363637
1038,2,85.47,1,Month-to-month,Mailed check,170.78,0,56.92666666666667,683.12
1039,32,104.21,3,Two year,Bank transfer,3387.17,1,102.64151515151515,1231.6981818181819
1040,59,18.55,1,Month-to-month,Mailed check,1048.45,0,17.47416666666667,209.69000000000003
1041,51,94.15,1,Month-to-month,Credit card,4830.38,1,92.89192307692308,1114.7030769230769
1042,61,43.84,1,Two year,Credit card,2668.55,0,43.04112903225807,516.4935483870968
1043,30,33.83,0,One year,Bank transfer,967.75,0,31.217741935483872,374.61290322580646
1044,27,85.78,1,Month-to-month,Bank transfer,2335.33,1,83.40464285714286,1000.8557142857144
1045,51,110.08,2,Two year,Bank transfer,5610.78,0,107.89961538461537,1294.7953846153846
1046,11,42.45,0,Month-to-month,Mailed check,435.49,0,36.29083333333333,435.49
1047,17,72.57,0,Month-to-month,Mailed check,1235.79,0,68.655,823.86
1048,43,41.88,0,Month-to-month,Bank transfer,1794.36,0,40.78090909090909,489.3709090909091
1049,48,70.97,1,One year,Mailed check,3398.88,0,69.36489795918368,832.3787755102042
1050,9,78.4,1,Month-to-month,Bank transfer,684.97,0,68.497,821.9639999999999
1051,37,77.14,0,Month-to-month,Bank transfer,2788.93,0,73.3928947368421,880.7147368421051
1052,26,78.59,2,One year,Credit card,2047.08,1,75.81777777777778,909.8133333333333
1053,36,24.86,2,Month-to-month,Credit card,854.82,0,23.103243243243245,277.23891891891896
1054,69,86.29,1,Month-to-month,Credit card,5902.99,1,84.32842857142857,1011.941142857143
1055,6,84.22,2,One year,Bank transfer,493.29,0,70.47,845.64
1056,71,85.08,2,One year,Bank transfer,6077.38,0,84.40805555555556,1012.8966666666668
1057,32,18.15,0,Month-to-month,Credit card,590.08,0,17.881212121212123,214.57454545454547
1058,55,59.15,2,Month-to-month,Bank transfer,3226.69,0,57.61946428571429,691.4335714285714
1059,31,54.99,1,Two year,Credit card,1676.12,0,52.37875,628.545
1060,23,19.54,0,Month-to-month,Credit card,481.21,0,20.050416666666667,240.60500000000002
1061,55,34.46,2,Month-to-month,Mailed check,1775.46,1,31.704642857142858,380.4557142857143
1062,49,58.51,0,Month-to-month,Credit card,2906.86,0,58.1372,697.6464
1063,11,91.72,1,Month-to-month,Credit card,915.22,0,76.26833333333333,915.22
1064,51,36.08,1,Two year,Bank transfer,1769.31,0,34.02519230769231,408.3023076923077
1065,54,101.27,0,Month-to-month,Credit card,5442.87,1,98.96127272727273,1187.5352727272727
1066,28,70.04,1,Month-to-month,Bank transfer,2069.63,0,71.36655172413793,856.3986206896552
1067,66,93.65,1,Month-to-month,Mailed check,6264.77,1,93.50402985074628,1122.0483582089553
1068,46,61.98,3,Month-to-month,Bank transfer,2886.4,1,61.41276595744681,736.9531914893616
1069,24,64.91,2,Month-to-month,Bank transfer,1575.67,0,63.0268,756.3216
1070,1,78.17,0,Two year,Credit card,0.0,1,0.0,0.0
1071,48,112.08,1,One year,Bank transfer,5387.68,0,109.9526530612245,1319.431836734694
1072,15,64.1,2,Month-to-month,Credit card,934.04,1,58.3775,700.53
1073,54,68.15,2,Month-to-month,Credit card,3639.27,1,66.16854545454545,794.0225454545455
1074,38,76.22,1,Month-to-month,Mailed check,2904.1,1,74.46410256410256,893.5692307692307
1075,34,91.13,2,Month-to-month,Credit card,3074.86,1,87.85314285714286,1054.2377142857142
1076,12,17.9,1,Month-to-month,Bank transfer,258.26,1,19.866153846153846,238.39384615384614
1077,51,66.73,1,Month-to-month,Credit card,3306.43,0,63.5851923076923,763.0223076923077
1078,12,62.98,4,One year,Mailed check,759.51,1,58.423846153846156,701.0861538461538
1079,30,111.39,3,Two year,Credit card,3297.75,1,106.37903225806451,1276.5483870967741
1080,60,64.29,1,Month-to-month,Credit card,3836.92,0,62.90032786885246,754.8039344262295
1081,66,61.52,2,Two year,Mailed check,4075.55,0,60.82910447761194,729.9492537313433
1082,71,115.84,0,Month-to-month,Bank transfer,8168.77,1,113.4551388888889,1361.4616666666668
1083,69,59.56,2,Month-to-month,Mailed check,4117.85,0,58.82642857142858,705.917142857143
1084,40,29.9,1,One year,Credit card,1185.38,0,28.911707317073173,346.9404878048781
1085,15,33.86,4,Month-to-month,Bank transfer,474.87,0,29.679375,356.15250000000003
1086,60,20.47,1,Month-to-month,Mailed check,1204.67,0,19.748688524590165,236.98426229508198
1087,57,10.06,0,One year,Bank transfer,565.69,0,9.753275862068966,117.03931034482758
1088,71,57.51,0,Month-to-month,Bank transfer,4044.82,0,56.17805555555556,674.1366666666668
1089,47,94.62,2,Two year,Credit card,4447.49,1,92.65604166666667,1111.8725
1090,11,90.68,2,Month-to-month,Bank transfer,983.57,1,81.96416666666667,983.57
1091,36,13.54,0,One year,Mailed check,456.88,0,12.348108108108107,148.1772972972973
1092,32,72.7,0,Month-to-month,Bank transfer,2405.89,0,72.90575757575758,874.8690909090909
1093,60,26.97,1,Month-to-month,Mailed check,1638.96,1,26.868196721311477,322.41836065573773
1094,28,113.52,1,Month-to-month,Bank transfer,3159.42,1,108.9455172413793,1307.3462068965516
1095,24,28.41,3,Two year,Bank transfer,689.13,0,27.5652,330.7824
1096,6,78.93,2,Month-to-month,Credit card,422.24,0,60.32,723.84
1097,60,45.89,0,Two year,Bank transfer,2731.56,0,44.77967213114754,537.3560655737705
1098,54,80.57,0,Month-to-month,Mailed check,4334.78,0,78.81418181818181,945.7701818181818
1099,3,55.35,0,Month-to-month,Bank transfer,103.71,0,25.9275,311.13
1100,31,93.56,1,Month-to-month,Credit card,2919.73,1,91.2415625,1094.89875
1101,35,35.37,0,Month-to-month,Bank transfer,1212.67,0,33.68527777777778,404.22333333333336
1102,34,109.64,1,Two year,Bank transfer,3709.99,1,105.99971428571428,1271.9965714285713
1103,66,65.02,1,Month-to-month,Mailed check,4262.88,0,63.625074626865675,763.5008955223881
1104,11,93.17,0,One year,Credit card,1172.82,1,97.735,1172.82
1105,22,103.47,0,Month-to-month,Credit card,2243.21,1,97.53086956521739,1170.3704347826088
1106,13,119.87,0,Month-to-month,Credit card,1454.88,0,103.92,1247.04
1107,18,34.63,0,One year,Credit card,543.34,1,28.59684210526316,343.1621052631579
1108,65,41.56,1,Two year,Mailed check,2739.37,0,41.505606060606056,498.06727272727267
1109,67,37.55,0,One year,Credit card,2582.67,0,37.98044117647059,455.7652941176471
1110,4,38.92,2,Month-to-month,Bank transfer,121.59,1,24.318,291.81600000000003
1111,45,74.07,1,One year,Credit card,3397.1,0,73.85,886.1999999999999
1112,17,119.29,2,One year,Credit card,2065.01,1,114.7227777777778,1376.6733333333336
1113,14,118.93,0,Month-to-month,Mailed check,1655.55,1,110.36999999999999,1324.4399999999998
1114,21,67.95,3,One year,Bank transfer,1413.93,0,64.26954545454545,771.2345454545455
1115,14,80.29,1,Month-to-month,Credit card,1133.1,0,75.53999999999999,906.4799999999999
1116,35,104.6,2,One year,Credit card,3704.87,1,102.91305555555556,1234.9566666666667
1117,71,112.62,0,Two year,Mailed check,8015.88,0,111.33166666666666,1335.98
1118,42,32.42,1,Two year,Mailed check,1327.8,0,30.87906976744186,370.5488372093023
1119,52,68.14,1,One year,Credit card,3534.57,0,66.69,800.28
1120,36,101.61,1,One year,Bank transfer,3757.02,1,101.54108108108107,1218.492972972973
1121,1,43.35,0,One year,Credit card,55.91,0,27.955,335.46
1122,6,58.38,1,Month-to-month,Bank transfer,393.75,1,56.25,675.0
1123,20,118.42,0,Month-to-month,Credit card,2395.39,1,114.06619047619047,1368.7942857142857
1124,18,118.36,1,Month-to-month,Mailed check,2144.15,1,112.85000000000001,1354.2
1125,60,109.67,0,Month-to-month,Mailed check,6585.63,0,107.9611475409836,1295.5337704918034
1126,60,97.83,0,Two year,Credit card,5914.67,0,96.96180327868852,1163.5416393442622
1127,61,39.6,0,Two year,Bank transfer,2451.53,0,39.54080645161291,474.4896774193549
1128,46,45.29,2,Month-to-month,Credit card,2096.53,1,44.60702127659575,535.284255319149
1129,40,70.2,3,Month-to-month,Credit card,2773.31,1,67.64170731707317,811.7004878048781
1130,47,71.69,0,One year,Credit card,3388.71,0,70.598125,847.1775
1131,29,65.61,2,Month-to-month,Credit card,1899.34,0,63.31133333333333,759.736
1132,48,80.03,1,One year,Mailed check,3826.03,0,78.08224489795919,936.9869387755102
1133,57,54.92,2,Two year,Credit card,3264.38,0,56.28241379310345,675.3889655172414
1134,55,92.41,1,Month-to-month,Mailed check,5005.6,1,89.38571428571429,1072.6285714285714
1135,44,46.69,1,Month-to-month,Credit card,2102.29,0,46.717555555555556,560.6106666666667
1136,5,46.37,3,Month-to-month,Bank transfer,188.72,1,31.453333333333333,377.44
1137,52,23.99,1,Month-to-month,Bank transfer,1254.04,0,23.6611320754717,283.9335849056604
1138,27,30.76,0,Month-to-month,Mailed check,958.95,1,34.24821428571429,410.9785714285715
1139,53,103.56,0,Month-to-month,Credit card,5440.56,1,100.75111111111111,1209.0133333333333
1140,39,59.09,1,Month-to-month,Credit card,2268.32,0,56.708000000000006,680.4960000000001
1141,63,35.07,1,Month-to-month,Bank transfer,2208.53,0,34.50828125,414.099375
1142,25,93.53,0,Month-to-month,Bank transfer,2295.89,1,88.30346153846153,1059.6415384615384
1143,67,70.94,3,One year,Bank transfer,4797.18,1,70.54676470588235,846.5611764705882
1144,60,12.33,1,Month-to-month,Credit card,713.07,0,11.689672131147542,140.2760655737705
1145,24,44.8,1,Two year,Credit card,1107.9,0,44.316,531.792
1146,35,29.47,1,Month-to-month,Mailed check,964.99,0,26.80527777777778,321.66333333333336
1147,38,82.15,0,Month-to-month,Bank transfer,3031.36,0,77.72717948717948,932.7261538461538
1148,55,40.25,1,Month-to-month,Bank transfer,2202.3,0,39.32678571428572,471.92142857142863
1149,49,17.14,1,One year,Credit card,761.43,0,15.228599999999998,182.74319999999997
1150,61,16.04,0,Month-to-month,Credit card,1054.35,0,17.00564516129032,204.06774193548387
1151,27,73.99,1,Month-to-month,Mailed check,1921.24,1,68.61571428571429,823.3885714285715
1152,36,12.39,1,Month-to-month,Bank transfer,394.16,0,10.652972972972973,127.83567567567567
1153,31,103.37,1,Two year,Credit card,3225.15,0,100.7859375,1209.43125
1154,65,27.09,3,Month-to-month,Mailed check,1731.53,1,26.23530303030303,314.82363636363635
1155,22,76.72,0,Month-to-month,Bank transfer,1611.92,1,70.08347826086957,841.0017391304348
1156,42,58.92,1,Two year,Credit card,2576.64,0,59.921860465116275,719.0623255813953
1157,9,58.71,0,Month-to-month,Credit card,478.31,1,47.831,573.972
1158,61,17.9,1,Month-to-month,Bank transfer,1082.09,1,17.453064516129032,209.4367741935484
1159,28,98.3,0,One year,Credit card,2741.94,1,94.5496551724138,1134.5958620689655
1160,25,108.24,0,Month-to-month,Bank transfer,2741.52,0,105.44307692307692,1265.316923076923
1161,42,11.21,1,Month-to-month,Bank transfer,493.94,1,11.486976744186046,137.84372093023256
1162,36,29.65,1,Month-to-month,Credit card,1026.06,1,27.73135135135135,332.7762162162162
1163,61,109.43,0,Month-to-month,Mailed check,6658.94,1,107.40225806451612,1288.8270967741935
1164,38,70.44,1,Two year,Credit card,2665.37,0,68.34282051282051,820.1138461538461
1165,37,26.5,2,One year,Credit card,1017.95,0,26.788157894736845,321.45789473684215
1166,8,32.31,2,Month-to-month,Bank transfer,200.06,1,22.22888888888889,266.74666666666667
1167,2,82.6,2,Month-to-month,Bank transfer,266.11,0,88.70333333333333,1064.44
1168,29,89.73,2,One year,Credit card,2564.21,0,85.47366666666667,1025.6840000000002
1169,71,75.94,0,One year,Bank transfer,5391.3,0,74.87916666666666,898.55
1170,66,114.85,2,Month-to-month,Mailed check,7522.1,1,112.27014925373135,1347.2417910447762
1171,45,64.35,2,Two year,Mailed check,2830.84,1,61.540000000000006,738.48
1172,45,43.03,0,Month-to-month,Mailed check,1892.63,0,41.14413043478261,493.7295652173913
1173,28,62.5,1,One year,Credit card,1701.47,1,58.671379310344825,704.0565517241379
1174,13,49.56,0,Month-to-month,Credit card,623.57,0,44.54071428571429,534.4885714285715
1175,1,34.69,1,Month-to-month,Bank transfer,0.0,0,0.0,0.0
1176,25,15.06,0,One year,Credit card,411.28,0,15.818461538461538,189.82153846153847
1177,23,48.74,1,One year,Bank transfer,1081.87,1,45.07791666666666,540.935
1178,14,88.26,5,Month-to-month,Credit card,1190.95,1,79.39666666666668,952.7600000000001
1179,19,12.03,1,Month-to-month,Credit card,208.92,0,10.446,125.352
1180,2,58.31,2,One year,Credit card,166.26,0,55.419999999999995,665.04
1181,44,80.84,0,Month-to-month,Credit card,3567.7,1,79.28222222222222,951.3866666666665
1182,66,77.14,2,Month-to-month,Credit card,5086.26,0,75.91432835820896,910.9719402985075
1183,50,95.43,0,One year,Bank transfer,4699.85,0,92.15392156862745,1105.8470588235296
1184,32,99.16,3,Month-to-month,Bank transfer,3115.98,0,94.42363636363636,1133.0836363636363
1185,30,88.29,0,Month-to-month,Credit card,2584.78,0,83.38000000000001,1000.5600000000002
1186,22,21.31,0,Month-to-month,Credit card,534.16,0,23.224347826086955,278.69217391304346
1187,11,62.25,2,Two year,Mailed check,711.28,1,59.27333333333333,711.28
1188,43,76.37,1,Month-to-month,Credit card,3240.83,0,73.65522727272727,883.8627272727273
1189,41,37.01,1,One year,Bank transfer,1489.19,0,35.45690476190477,425.4828571428572
1190,1,14.68,2,Two year,Bank transfer,0.0,0,0.0,0.0
1191,30,34.59,2,One year,Bank transfer,993.41,1,32.04548387096774,384.5458064516129
1192,20,60.04,0,Month-to-month,Mailed check,1223.82,1,58.277142857142856,699.3257142857143
1193,13,55.53,1,Month-to-month,Bank transfer,707.51,0,50.53642857142857,606.4371428571428
1194,50,29.43,2,Month-to-month,Mailed check,1575.56,0,30.89333333333333,370.71999999999997
1195,38,100.69,2,Month-to-month,Mailed check,3888.74,1,99.71128205128204,1196.5353846153844
1196,45,111.83,1,Two year,Credit card,5097.82,1,110.82217391304347,1329.8660869565217
1197,51,32.15,2,One year,Credit card,1673.22,0,32.17730769230769,386.1276923076923
1198,70,112.25,1,Month-to-month,Credit card,7836.37,1,110.37140845070422,1324.4569014084507
1199,57,11.96,2,Month-to-month,Credit card,711.61,0,12.269137931034482,147.2296551724138
1200,45,111.75,1,Two year,Bank transfer,5011.31,1,108.94152173913044,1307.2982608695652
1201,63,114.71,0,Month-to-month,Credit card,7308.24,1,114.19125,1370.295
1202,34,11.33,0,One year,Credit card,405.43,0,11.583714285714287,139.00457142857144
1203,70,93.93,0,Month-to-month,Credit card,6588.22,0,92.7918309859155,1113.501971830986
1204,55,116.72,2,One year,Bank transfer,6425.95,0,114.74910714285714,1376.9892857142856
1205,47,109.65,1,One year,Bank transfer,5240.56,0,109.17833333333334,1310.14
1206,65,116.78,1,Month-to-month,Mailed check,7519.01,0,113.92439393939394,1367.0927272727272
1207,37,70.54,1,Month-to-month,Credit card,2701.89,1,71.10236842105263,853.2284210526316
1208,52,18.6,1,One year,Credit card,957.89,0,18.073396226415095,216.88075471698113
1209,21,103.48,2,Month-to-month,Mailed check,2102.77,1,95.58045454545454,1146.9654545454546
1210,69,77.52,0,Month-to-month,Bank transfer,5311.27,1,75.87528571428572,910.5034285714287
1211,45,77.62,2,Month-to-month,Bank transfer,3410.36,0,74.13826086956522,889.6591304347826
1212,56,55.9,0,Month-to-month,Bank transfer,3163.08,1,55.49263157894737,665.9115789473684
1213,33,72.9,0,One year,Credit card,2353.79,0,69.22911764705883,830.7494117647059
1214,62,26.89,2,Month-to-month,Mailed check,1675.61,1,26.596984126984125,319.1638095238095
1215,6,91.37,2,Month-to-month,Bank transfer,604.93,1,86.41857142857143,1037.022857142857
1216,9,18.25,0,Two year,Bank transfer,130.65,0,13.065000000000001,156.78000000000003
1217,37,90.28,0,Month-to-month,Bank transfer,3326.95,0,87.55131578947368,1050.6157894736841
1218,53,103.39,1,Month-to-month,Credit card,5414.5,0,100.26851851851852,1203.2222222222222
1219,58,61.97,1,One year,Credit card,3574.84,0,60.590508474576275,727.0861016949153
1220,32,66.08,2,Two year,Bank transfer,2243.26,1,67.97757575757576,815.7309090909091
1221,47,44.34,1,Month-to-month,Bank transfer,2122.88,0,44.22666666666667,530.72
1222,40,116.64,1,One year,Credit card,4652.36,0,113.47219512195122,1361.6663414634145
1223,69,90.64,1,Month-to-month,Credit card,6223.58,1,88.90828571428571,1066.8994285714284
1224,47,50.59,2,Month-to-month,Mailed check,2375.6,1,49.49166666666667,593.9
1225,30,29.23,2,Two year,Credit card,883.4,1,28.496774193548386,341.9612903225806
1226,69,34.15,1,Two year,Credit card,2335.4,0,33.362857142857145,400.35428571428577
1227,8,61.03,1,Month-to-month,Bank transfer,514.74,0,57.193333333333335,686.32
1228,70,113.68,0,Month-to-month,Mailed check,7909.93,1,111.4074647887324,1336.8895774647888
1229,11,90.76,1,Month-to-month,Bank transfer,950.44,1,79.20333333333333,950.44
1230,21,33.68,2,Month-to-month,Mailed check,725.79,0,32.99045454545455,395.88545454545454
1231,59,104.55,3,Two year,Credit card,6110.02,1,101.83366666666667,1222.0040000000001
1232,53,51.6,0,One year,Mailed check,2771.25,0,51.31944444444444,615.8333333333333
1233,69,103.69,0,Month-to-month,Mailed check,7153.9,1,102.19857142857143,1226.3828571428571
1234,54,36.59,4,Month-to-month,Bank transfer,1884.46,1,34.26290909090909,411.1549090909091
1235,46,78.05,1,Month-to-month,Bank transfer,3595.77,1,76.50574468085107,918.0689361702127
1236,25,111.93,0,Month-to-month,Credit card,2713.99,1,104.38423076923075,1252.6107692307692
1237,1,38.37,1,One year,Credit card,73.04,0,36.52,438.24
1238,9,86.22,2,Month-to-month,Credit card,763.54,1,76.354,916.248
1239,22,118.6,3,Month-to-month,Credit card,2701.75,1,117.46739130434783,1409.608695652174
1240,3,26.57,1,One year,Mailed check,133.28,0,33.32,399.84000000000003
1241,37,19.72,0,Two year,Credit card,676.61,1,17.805526315789475,213.66631578947369
1242,56,84.16,2,Month-to-month,Bank transfer,4611.92,0,80.91087719298245,970.9305263157894
1243,69,47.37,0,Month-to-month,Credit card,3230.77,1,46.15385714285714,553.8462857142857
1244,35,17.84,2,Month-to-month,Credit card,563.34,0,15.648333333333333,187.78
1245,63,62.28,3,Month-to-month,Credit card,4014.93,0,62.73328125,752.7993749999999
1246,70,92.91,1,Month-to-month,Credit card,6503.18,0,91.59408450704225,1099.1290140845072
1247,62,41.36,1,One year,Bank transfer,2610.99,0,41.44428571428571,497.33142857142855
1248,34,46.86,1,Month-to-month,Mailed check,1578.99,0,45.114,541.3679999999999
1249,24,103.03,1,Month-to-month,Credit card,2463.74,0,98.5496,1182.5952
1250,70,67.21,3,Two year,Mailed check,4703.07,1,66.24042253521127,794.8850704225351
1251,18,102.7,3,Month-to-month,Bank transfer,1903.93,1,100.20684210526316,1202.482105263158
1252,30,59.1,0,One year,Bank transfer,1788.58,1,57.696129032258064,692.3535483870968
1253,6,114.83,1,One year,Credit card,636.11,1,90.87285714285714,1090.4742857142858
1254,57,81.59,1,One year,Credit card,4731.76,0,81.58206896551725,978.9848275862071
1255,47,22.75,0,One year,Mailed check,1054.61,0,21.971041666666665,263.6525
1256,7,107.36,1,One year,Bank transfer,728.74,1,91.0925,1093.1100000000001
1257,16,63.82,1,One year,Credit card,879.64,1,51.743529411764705,620.9223529411764
1258,40,25.58,0,Month-to-month,Mailed check,1054.92,0,25.729756097560976,308.7570731707317
1259,39,26.8,0,Month-to-month,Credit card,1050.25,0,26.25625,315.07500000000005
1260,57,85.63,1,Month-to-month,Bank transfer,4885.91,0,84.2398275862069,1010.8779310344828
1261,19,15.21,0,Month-to-month,Credit card,268.85,0,13.4425,161.31
1262,66,41.53,0,Month-to-month,Mailed check,2712.22,0,40.48089552238806,485.7707462686567
1263,32,25.38,1,Month-to-month,Credit card,793.68,1,24.05090909090909,288.6109090909091
1264,59,58.52,0,Month-to-month,Credit card,3475.84,1,57.93066666666667,695.168
1265,17,55.58,2,Month-to-month,Bank transfer,976.82,1,54.26777777777778,651.2133333333334
1266,3,67.41,1,Month-to-month,Credit card,190.68,1,47.67,572.04
1267,4,40.76,1,One year,Mailed check,210.49,1,42.098,505.176
1268,27,13.52,1,Month-to-month,Bank transfer,361.09,0,12.896071428571428,154.75285714285712
1269,68,77.58,3,One year,Credit card,5250.23,0,76.09028985507246,913.0834782608695
1270,4,51.11,1,Month-to-month,Credit card,214.36,1,42.872,514.4639999999999
1271,27,81.65,1,Two year,Mailed check,2136.58,0,76.30642857142857,915.6771428571428
1272,8,21.95,1,One year,Bank transfer,187.24,0,20.804444444444446,249.65333333333336
1273,67,11.52,1,Month-to-month,Mailed check,694.73,0,10.216617647058824,122.59941176470588
1274,48,37.31,0,Two year,Credit card,1739.49,0,35.49979591836735,425.9975510204082
1275,55,60.22,2,Month-to-month,Mailed check,3211.17,1,57.34232142857143,688.1078571428571
1276,51,53.35,1,Month-to-month,Bank transfer,2712.09,1,52.15557692307693,625.8669230769232
1277,47,99.13,0,One year,Bank transfer,4739.59,0,98.74145833333334,1184.8975
1278,55,51.56,1,Month-to-month,Credit card,2829.95,0,50.534821428571426,606.4178571428571
1279,1,68.35,1,Month-to-month,Credit card,100.53,1,50.265,603.1800000000001
1280,62,75.29,2,Month-to-month,Mailed check,4785.6,1,75.96190476190476,911.5428571428572
1281,53,12.4,0,Month-to-month,Mailed check,677.4,0,12.544444444444444,150.53333333333333
1282,53,66.66,2,Month-to-month,Credit card,3494.72,1,64.71703703703703,776.6044444444444
1283,28,47.93,1,Month-to-month,Mailed check,1310.66,0,45.19517241379311,542.3420689655173
1284,57,56.34,0,Month-to-month,Credit card,3211.41,1,55.36913793103448,664.4296551724137
1285,28,21.03,1,One year,Credit card,557.2,1,19.21379310344828,230.56551724137933
1286,4,96.11,1,Month-to-month,Credit card,356.54,1,71.308,855.6960000000001
1287,65,113.66,0,Month-to-month,Credit card,7437.16,1,112.68424242424243,1352.2109090909091
1288,17,12.45,1,One year,Credit card,262.96,1,14.608888888888888,175.30666666666667
1289,8,76.15,1,Month-to-month,Credit card,526.86,1,58.54,702.48
1290,45,94.02,4,Month-to-month,Credit card,4189.99,1,91.08673913043478,1093.0408695652172
1291,17,41.33,1,One year,Bank transfer,679.41,1,37.745,452.93999999999994
1292,61,96.63,1,Two year,Mailed check,5924.38,0,95.55451612903227,1146.6541935483872
1293,32,79.56,0,Month-to-month,Bank transfer,2603.07,0,78.8809090909091,946.5709090909093
